slug,id,title,level,grades,type,topics,stepCount,requirements,summary,outcome,imageFile,shopUrl
"daisy--robotics-2-how-robots-move","7d002447-811f-4cfb-8f53-59d6d1ddc2a6","Robotics 2: How Robots Move","Daisy","K-1","badge","Technology and Innovation","3","1. Learn about the parts of a robot | 2. Find out how robots move | 3. Make a robot move","Think you might be a good robot? See if you can follow your programmer’s algorithm. Then become a programmer and create algorithms for robots and friends.","When you’ve earned this badge, you'll know how to create a program that could be run by a robot.","images/daisy/daisy--robotics-2-how-robots-move.png","http://www.girlscoutshop.com/Daisy-How-Robots-Move-Badge"
"daisy--robotics-3-design-a-robot","bd785252-cf63-4aea-b599-ace2fc26ed34","Robotics 3: Design a Robot","Daisy","K-1","badge","Technology and Innovation","3","1. Plan your robot | 2. Create a prototype | 3. Get feedback on your robot","Now that you know what robots can do and how they do it, it’s time to design your own! Plan and build a prototype of your robot that solves an everyday problem.","When you’ve earned this badge, you'll know how to design a robot that solves an everyday problem.","images/daisy/daisy--robotics-3-design-a-robot.png","http://www.girlscoutshop.com/Daisy-Design-A-Robot-Badge"
"daisy--space-science-explorer","3b247b43-860a-40cf-845f-de36e877ef44","Space Science Explorer","Daisy","K-1","badge","Your World Near and Far","3","1. Explore the Sun | 2. Observe the Moon | 3. Meet the Stars","Explore and observe the sky like a real space scientist.","When you’ve earned this badge, you’ll have explored and observed the Sun, Moon, and stars.","images/daisy/daisy--space-science-explorer.png","https://www.girlscoutshop.com/Daisy-Space-Science-Explorer-Badge"
"daisy--toy-business-designer","ce2a050f-23ff-48cb-b9fa-380d39254901","Toy Business Designer","Daisy","K-1","badge","Leadership and Your Future","3","1. Come up with an idea for a toy | 2. Make your idea even better | 3. Pitch your idea","Have some fun getting into the toy business!","When you've earned this badge, you will have come up with an idea for a toy, designed it, made it better, and shared it—just like an entrepreneur!","images/daisy/daisy--toy-business-designer.png","https://www.girlscoutshop.com/daisy-toy-business-designer-badge"
"brownie--automotive-1-design","4d222268-b046-46fc-bfab-5aa36f7ee784","Automotive 1: Design","Brownie","2-3","badge","Technology and Innovation","5","1. Explore how people move from place to place | 2. Discover design criteria | 3. Choose your vehicle’s design criteria | 4. Sketch a vehicle to meet your criteria | 5. Sculpt and share your vehicle","Find out how automotive designers come up with ideas for new vehicles. Then, take the wheel and design your own!","When you've earned this badge, you'll know how to design, sketch, and sculpt a vehicle.","images/brownie/brownie--automotive-1-design.png","https://www.girlscoutshop.com/brownie-automotive-design-badge"
"brownie--automotive-2-engineering","30a734ef-0847-4934-9f55-8bb1a28b2124","Automotive 2: Engineering","Brownie","2-3","badge","Technology and Innovation","5","1. Learn about simple machines in vehicles | 2. Engineer a vehicle for safety based on criteria | 3. Build a vehicle prototype | 4. Test and revise your vehicle prototype | 5. Share your vehicle prototype and testing results When you've earned this badge, you'll know how automotive engineers plan, build, test, and improve vehicles.","Get in gear and explore how automotive engineers build vehicles. Then, engineer your own model of a vehicle to help people during an emergency!","","images/brownie/brownie--automotive-2-engineering.png","https://www.girlscoutshop.com/brownie-automotive-engineering-badge"
"brownie--automotive-3-manufacturing","557e3f81-a672-45be-bcd0-521161d9f091","Automotive 3: Manufacturing","Brownie","2-3","badge","Technology and Innovation","5","1. Experience the manufacturing process | 2. Learn about the automotive manufacturing process | 3. Plan your own automotive manufacturing process | 4. Manufacture a set of vehicles | 5. Share your automotive manufacturing process When you've earned this badge, you'll know how vehicles are manufactured in a factory. You’ll also know how to make and test products for people to buy.","Experience the importance of having a plan and discover how manufacturers build lots of vehicles that are safe and well made!","","images/brownie/brownie--automotive-3-manufacturing.png","https://www.girlscoutshop.com/brownie-automotive-manufacturing-badge"
"brownie--brownie-art-and-design","ffb82592-f7ba-4d03-ab9d-f5efe0f69dd8","Brownie Art and Design","Brownie","2-3","badge","Art and Imagination","5","1. Explore art and design | 2. Experiment with the elements | 3. Learn about composition | 4. Make art about a subject | 5. Share your artwork","Discover different styles and elements of art and design.","When you've earned this badge, you'll know how makers turn ideas into art and design projects.","images/brownie/brownie--brownie-art-and-design.png","https://www.girlscoutshop.com/brownie-art-and-design-badge"
"brownie--brownie-craft-and-tinker","b5c7bf8e-e99b-4ae6-bfcf-a41ef890d340","Brownie Craft and Tinker","Brownie","2-3","badge","Art and Imagination","5","1. Explore making | 2. Learn the basics | 3. .Figure out the function | 4. Discover form and fit | 5. Tinker with your craft","Discover how to be a problem solver by making or crafting solutions.","When you've earned this badge, you'll know how to craft and tinker to solve a problem.","images/brownie/brownie--brownie-craft-and-tinker.png","https://www.girlscoutshop.com/brownie-craft-and-tinker-badge"
"brownie--brownie-create-and-innovate","09a7a647-90ee-4510-9deb-6ea1aa3da085","Brownie Create and Innovate","Brownie","2-3","badge","Art and Imagination","5","1. Explore innovation | 2. Make something for someone else | 3. Create for good | 4. Get down to business | 5. Share your creation","Discover how makers turn ideas into objects, improve them, and make the world better.","When you've earned this badge, you'll know how to create objects that help others.","images/brownie/brownie--brownie-create-and-innovate.png","https://www.girlscoutshop.com/brownie-create-and-innovate-badge"
"brownie--brownie-first-aid","f1022485-dc91-4bab-99d3-cef9556fdc9e","Brownie First Aid","Brownie","2-3","badge","Balanced Living","5","1. Find out how to get help from 911 | 2. Talk to someone who treats injured people | 3. Make a first aid kit | 4. Learn how to treat minor injuries | 5. Know how to prevent and treat outdoor injuries","Find out how to get help in an emergency and treat minor injuries so you can be prepared if the unexpected happens.","When you've earned this badge, you'll know how to get help in an emergency and treat minor injuries.","images/brownie/brownie--brownie-first-aid.png","https://www.girlscoutshop.com/BROWNIE-FIRST-AID-BADGE"
"brownie--brownie-girl-scout-way","37b144d3-c334-4590-9a6c-1d82cef8530b","Brownie Girl Scout Way","Brownie","2-3","badge","Your World Near and Far","5","1. Sing everywhere | 2. Celebrate Juliette Low's birthday | 3. Share sisterhood | 4. Leave a place better than you found it | 5. Enjoy Girl Scout traditions","Find out how you can share the Girl Scout legacy.","When you've earned this badge, you'll know how to practice and share the Girl Scout way.","images/brownie/brownie--brownie-girl-scout-way.png","http://www.girlscoutshop.com/BROWNIE-THE-GIRL-SCOUT-WAY-BADGE"
"brownie--brownie-stem-career-exploration","53e14992-595a-4d97-9626-1b0ae86948f7","Brownie STEM Career Exploration","Brownie","2-3","badge","Leadership and Your Future","5","1. Explore your interests | 2. Discover the possibilities | 3. Learn about the day-to-day | 4. Brainstorm your next steps | 5. Share your goals","Find out how all the things you love—like camping, baking, and walking your dog—can become a job that changes the world. Then, create a plan to turn your dreams into a reality!","When you've earned this badge, you'll know how to use STEM to help others.","images/brownie/brownie--brownie-stem-career-exploration.png","https://www.girlscoutshop.com/brownie-stem-career-exploration-badge"
"brownie--brownie-snow-or-climbing-adventure","cc738580-bdc8-4f69-9a1d-32a573553816","Brownie Snow or Climbing Adventure","Brownie","2-3","badge","Sports and Recreation","5","1. Choose your outdoor adventure | 2. Plan and prepare | 3. Gather your gear | 4. Train for your adventure | 5. Go on your outdoor adventure","Choose your adventure: Ski along trails on a cross-country winter adventure, or learn climbing skills on an artificial wall, indoors or outdoors.","When you've earned this badge, you'll have planned and learned the skills for cross-country skiing or rock climbing on a climbing wall.","images/brownie/brownie--brownie-snow-or-climbing-adventure.png","https://www.girlscoutshop.com/brownie-snow-or-climbing-adventure-badge"
"brownie--brownie-trail-adventure","fd60e738-ca44-4d5e-a243-afef0e0f6f59","Brownie Trail Adventure","Brownie","2-3","badge","Outdoor Adventure","5","1. Choose your outdoor adventure | 2. Plan and prepare | 3. Gather your gear | 4. Train for your adventure | 5. Go on your outdoor adventure","Choose your adventure: Go trail running, or take different kinds of hikes.","When you've earned this badge, you'll have planned and learned the skills for an outdoor trail run or three different types of hikes.","images/brownie/brownie--brownie-trail-adventure.png","https://www.girlscoutshop.com/brownie-trail-adventure-badge"
"brownie--budding-entrepreneur","de3f2344-6f60-4c4c-bdcc-440905a2f4ca","Budding Entrepreneur","Brownie","2-3","badge","Leadership and Your Future","5","1. Come up with an idea that makes life better | 2. Share your idea with others to get feedback | 3. Improve your idea | 4. Share how your idea works | 5. Pitch your idea to an audience When you've earned this badge, you will have come up with an idea for something that solves a problem, gotten feedback on it, and pitched it to others—all things that entrepreneurs do!","Become an entrepreneur by making something, testing it out, and improving your idea to make it the best it can be!","","images/brownie/brownie--budding-entrepreneur.png","https://www.girlscoutshop.com/brownie-budding-entrepreneur-badge"
"brownie--budget-builder","b645618e-4add-4dd3-9dc6-9d61f9559a3a","Budget Builder","Brownie","2-3","badge","Balanced Living","5","1. Find out how much things cost and how money is used | 2. Learn the difference between wants and needs | 3. Plan a budget for a fun adventure | 4. Find out how to be thrifty | 5. Make a budget for your character","Find out what it means to spend and save and how to build a budget.","When you’ve earned this badge, you will know how to make the shopping choices and budget decisions that are best for yourself.","images/brownie/brownie--budget-builder.png","https://www.girlscoutshop.com/brownie-budget-builder-badge"
"brownie--bugs","17520d37-c262-4430-a554-591ec10b2e10","Bugs","Brownie","2-3","badge","Animals and Nature","5","1. Draw a bug poster | 2. Try a bug craft | 3. See bugs in action | 4. Explore bug homes | 5. Take a bug field trip","Explore the world of bugs and learn more about these little creatures that do so much.","When you've earned this badge, you'll know all about bugs.","images/brownie/brownie--bugs.png","http://www.girlscoutshop.com/BROWNIE-BUGS-BADGE"
